"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","Domain","Sample1","Sample2"
2024,"2024.04",5,"Statistische Quartiere",12,"Hochschulen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",27.06,26.84,27.28,21.46,21.46,21.93,25.15,24.97,25.18,32.85,27.36,32.5,38,37,0
2022,"2022.04",5,"Statistische Quartiere",12,"Hochschulen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.27,29.1,31.44,21.94,20.4,22.62,30.46,29.47,33.19,39.53,35.37,40.74,126,23,54
2024,"2024.04",5,"Statistische Quartiere",12,"Hochschulen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",33.61,32.68,34.54,23.7,22.85,26.72,35.35,34,35.96,40.64,39.88,42.72,115,5,83
2022,"2022.04",5,"Statistische Quartiere",13,"Lindenhof",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",19,18.9,19.11,15.18,14.99,15.71,18.65,18.5,18.76,22.68,22.29,22.69,115,113,0
2024,"2024.04",5,"Statistische Quartiere",13,"Lindenhof",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",20.47,20.39,20.55,16.59,16.34,16.68,19.96,19.95,19.97,24.21,24.11,24.21,114,113,0
2022,"2022.04",5,"Statistische Quartiere",13,"Lindenhof",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",38.61,36.72,40.5,29.62,25.87,34.39,39.04,37.59,41.38,49.16,44.38,50.38,429,53,79
2024,"2024.04",5,"Statistische Quartiere",13,"Lindenhof",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",42.65,40.75,44.55,32.47,30.81,36.43,43.37,40.02,45.81,50,48.64,52.83,410,60,105
2022,"2022.04",5,"Statistische Quartiere",14,"City",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",15.95,15.87,16.03,12.48,12.44,12.63,15.99,15.91,16.02,17.59,17.55,17.61,78,77,0
2024,"2024.04",5,"Statistische Quartiere",14,"City",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.67,17.52,17.83,13.59,13.59,13.62,16.66,16.31,16.82,19.13,18.94,19.42,76,75,0
2022,"2022.04",5,"Statistische Quartiere",14,"City",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",31.99,30.5,33.48,25.36,23.22,28.24,31.4,28.95,35.65,38.3,36.67,39.07,177,17,52
2024,"2024.04",5,"Statistische Quartiere",14,"City",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",33.12,31.78,34.45,26.22,23.91,28.02,31.92,30.22,33.49,39.12,36.67,40.5,183,26,74
2022,"2022.04",5,"Statistische Quartiere",21,"Wollishofen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.25,15.75,16.75,14.11,13.67,14.29,15.87,15.17,16.44,17.64,17.23,18.4,2656,1165,77
2024,"2024.04",5,"Statistische Quartiere",21,"Wollishofen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.43,18.08,18.78,15.91,15.57,16.22,17.83,17.45,18.28,20.57,19.91,21.15,2706,1298,74
2022,"2022.04",5,"Statistische Quartiere",21,"Wollishofen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",28.27,27.39,29.15,23.49,22.6,24.68,27.9,27.23,28.67,32.22,31.18,33.39,4859,1035,145
2024,"2024.04",5,"Statistische Quartiere",21,"Wollishofen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.3,29.65,30.95,24.46,23.67,25.67,29.51,28.8,30.45,34.59,33.11,36.36,5084,1136,216
2022,"2022.04",5,"Statistische Quartiere",23,"Leimbach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",19.16,18.82,19.5,15.87,15.38,16.15,18.05,17.84,18.54,22.3,21.99,22.43,1153,922,27
2024,"2024.04",5,"Statistische Quartiere",23,"Leimbach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",20.27,20.14,20.39,17.19,16.91,17.48,20.06,19.77,20.25,23.23,23.09,23.44,1117,933,54
2022,"2022.04",5,"Statistische Quartiere",23,"Leimbach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",25.07,24.13,26.01,20.47,20.06,21.82,22.63,21.86,23.98,27.54,24.91,31.28,790,87,59
2024,"2024.04",5,"Statistische Quartiere",23,"Leimbach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",25.83,25.16,26.51,21.65,21.07,22.45,25.1,24.42,26.28,28.41,27.5,29.39,792,91,97
2022,"2022.04",5,"Statistische Quartiere",24,"Enge",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.05,15.59,16.51,13.24,12.58,13.9,15.72,14.54,16.17,18.7,17.16,19.39,333,90,60
2024,"2024.04",5,"Statistische Quartiere",24,"Enge",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.68,16.21,17.15,14.05,12.93,14.75,15.9,15.22,16.89,18.44,18.2,19.16,332,90,59
2022,"2022.04",5,"Statistische Quartiere",24,"Enge",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",31.49,30.34,32.63,24.69,22.86,25.78,30.66,28.99,31.94,37.62,35.62,39.52,3218,621,119
2024,"2024.04",5,"Statistische Quartiere",24,"Enge",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",33.06,32,34.11,26.58,25,28.12,32.2,30.46,34.09,39.88,37.42,41.36,3237,676,170
2022,"2022.04",5,"Statistische Quartiere",31,"Alt-Wiedikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.14,15.9,16.38,14.1,13.93,14.34,15.76,15.16,16.12,17.48,17.14,18.12,701,377,66
2024,"2024.04",5,"Statistische Quartiere",31,"Alt-Wiedikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.19,17.63,18.75,14.31,14.05,14.82,16.96,16.38,17.39,19.84,19.08,20.36,715,376,68
2022,"2022.04",5,"Statistische Quartiere",31,"Alt-Wiedikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.4,26.6,28.2,21.97,21.3,23,26.37,24.91,27.66,31.73,30.06,33.6,6265,1041,131
2024,"2024.04",5,"Statistische Quartiere",31,"Alt-Wiedikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",29.29,28.58,30.01,22.82,22.28,24.02,28.36,27.3,29.12,33.93,32.78,34.98,6308,1087,209
2022,"2022.04",5,"Statistische Quartiere",33,"Friesenberg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",15.87,15.73,16,13.7,13.63,13.75,15.6,15.55,15.66,17.8,17.61,17.86,2637,2233,48
2024,"2024.04",5,"Statistische Quartiere",33,"Friesenberg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.42,16.35,16.48,14.43,14.41,14.44,16.06,16.04,16.1,18.04,17.97,18.11,2618,2296,69
2022,"2022.04",5,"Statistische Quartiere",33,"Friesenberg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",26.14,25.32,26.97,21.2,20.22,23.39,25.93,25.17,27.54,30.11,28.65,31.16,792,195,66
2024,"2024.04",5,"Statistische Quartiere",33,"Friesenberg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",28.48,27.73,29.23,22.92,21.8,24.36,27.9,26.79,29.31,33.64,33.02,34.77,842,194,99
2022,"2022.04",5,"Statistische Quartiere",34,"Sihlfeld",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",15.75,15.32,16.19,12.96,12.68,13.08,14.75,14.13,15.61,18.01,17.38,18.91,3030,1265,86
2024,"2024.04",5,"Statistische Quartiere",34,"Sihlfeld",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.07,16.54,17.59,14.34,13.54,14.79,16.46,16.01,17.24,19.86,19.06,20.41,2970,1270,75
2022,"2022.04",5,"Statistische Quartiere",34,"Sihlfeld",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.74,26.71,28.76,22.2,21.6,23.13,26,24.67,27.67,32.5,30.54,34,7065,813,148
2024,"2024.04",5,"Statistische Quartiere",34,"Sihlfeld",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",29.91,29.09,30.73,23.88,22.97,24.86,28.96,28.26,30.33,36,33.97,37.59,6843,1100,208
2022,"2022.04",5,"Statistische Quartiere",41,"Werd",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.78,18.51,19.04,16.14,15.85,16.58,17.98,17.39,18.18,20.76,20.39,21.33,161,58,59
2024,"2024.04",5,"Statistische Quartiere",41,"Werd",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",21.68,20.29,23.08,16.62,15.82,19.11,21.22,19.09,23.55,24.59,22.29,26.4,154,55,31
2022,"2022.04",5,"Statistische Quartiere",41,"Werd",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.25,29.3,31.2,24.4,23.27,26.11,29.47,28.55,30.8,36.12,34.35,37.35,1700,329,101
2024,"2024.04",5,"Statistische Quartiere",41,"Werd",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",32.12,31.21,33.03,24.82,24.01,26.76,31.51,30.22,33.12,39.05,37.38,39.91,1696,362,134
2022,"2022.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",20.3,19.57,21.02,14.67,14.2,15.3,18.93,18.26,19.45,22.63,21.88,24.52,846,583,42
2024,"2024.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",21.94,21.38,22.51,17.19,16.97,17.45,19.58,19.08,20.04,23.62,23.36,24.59,850,601,42
2022,"2022.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",29.33,28.53,30.13,22.89,21.77,23.98,28.69,27.51,30.18,35.63,33.71,37,4174,631,138
2024,"2024.04",5,"Statistische Quartiere",42,"Langstrasse",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",32.07,31.32,32.82,24.9,23.81,26.4,31.76,30.36,32.47,37.99,36.94,39.57,4180,1106,192
2022,"2022.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.19,15.87,16.51,13.57,13.43,13.73,15.18,14.94,15.35,17.05,16.81,17.43,2990,2209,65
2024,"2024.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.68,17.42,17.94,15.23,15.08,15.35,16.67,16.59,16.76,18.89,18.58,19.16,3085,2442,63
2022,"2022.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.42,26.46,28.38,21.07,19.89,22.04,26.73,24.52,28.39,33.41,31.72,35.4,2539,367,131
2024,"2024.04",5,"Statistische Quartiere",44,"Hard",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.12,29.42,30.81,24.56,23.67,25.64,29.99,29.2,30.74,35,33.92,36.5,2484,278,193
2022,"2022.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.31,16.08,16.55,13.68,13.34,14.1,15.66,15.41,16.09,18.41,18.11,19.07,1463,976,60
2024,"2024.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.12,17.88,18.36,15.41,15.25,15.54,17.85,17.65,18.25,20.47,20.07,20.61,1480,997,59
2022,"2022.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",28.85,27.68,30.03,23.12,21.61,24.85,28.27,25.96,29.25,33.07,31.51,36.46,2537,326,86
2024,"2024.04",5,"Statistische Quartiere",51,"Gewerbeschule",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",31.24,30.07,32.4,25.17,23.53,26.53,29.51,28.06,31.17,36.43,34.68,38.59,2475,327,131
2022,"2022.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",13.64,13.61,13.66,11.62,11.61,11.65,12.9,12.85,13,15.49,15.39,15.55,217,214,0
2024,"2024.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",13.87,13.87,13.87,11.82,11.85,11.85,12.55,12.55,12.55,15.83,15.78,15.78,182,182,0
2022,"2022.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",28.69,28,29.38,23.2,22.73,24.43,28.8,28.1,29.79,33.33,32.96,34.91,1687,642,106
2024,"2024.04",5,"Statistische Quartiere",52,"Escher Wyss",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.57,30.02,31.11,25.25,23.78,26.4,31.57,30.75,32.19,36.06,35.22,36.9,1575,646,103
2022,"2022.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.58,16.27,16.88,14.79,14.63,15.1,15.87,15.66,16.24,17.2,17.17,17.7,3299,1808,55
2024,"2024.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.7,17.48,17.91,15.85,15.68,15.97,17.33,17.16,17.66,18.97,18.45,19.56,3446,2019,70
2022,"2022.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.84,26.9,28.78,22.61,21.43,23.99,27.72,26.42,28.57,32.71,31.79,34.46,5683,920,140
2024,"2024.04",5,"Statistische Quartiere",61,"Unterstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",29.7,28.93,30.48,23.67,22.51,25.29,29.94,28.3,30.87,34.85,33.82,36.03,5529,975,204
2022,"2022.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.44,17.22,17.65,14.43,14.36,14.47,16.39,16.35,16.45,18.48,18.27,18.64,472,376,56
2024,"2024.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.48,18.26,18.7,15.29,15.25,15.37,17.46,17.41,17.53,19.72,19.56,19.93,478,384,58
2022,"2022.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.15,28.9,31.41,23.97,22.58,25.78,30.04,28.07,31.17,35.81,33.74,37.76,2722,183,122
2024,"2024.04",5,"Statistische Quartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",31.91,30.85,32.97,24.08,22.18,25.75,31.87,30.85,32.62,37.78,36.21,39.4,2674,250,175
2022,"2022.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.2,17.85,18.55,15.72,15.69,15.77,17.32,17.27,17.57,19.63,19.51,20.05,174,146,4
2024,"2024.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",20.39,20,20.78,16.54,16.37,16.71,17.95,17.84,18.02,19.9,19.54,20.16,185,159,0
2022,"2022.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",31.58,30.35,32.81,25.79,23.13,27.3,32,30.18,33.52,36.19,35.59,38.15,1908,287,116
2024,"2024.04",5,"Statistische Quartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",33.29,32.32,34.25,25.91,25,27.45,32.18,31.25,33.16,38.09,36.79,39.53,1837,302,164
2022,"2022.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",22.31,22.14,22.48,19.05,18.95,19.13,22.87,22.68,23.11,25.49,25.36,25.69,377,276,78
2024,"2024.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",25.04,24.76,25.31,21.9,21.6,22.12,24.91,24.71,25.11,27.41,27.12,27.66,379,279,67
2022,"2022.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.58,29.13,32.03,24.27,22.7,26.19,30.68,28.38,31.85,35.29,33.87,36.62,3005,253,127
2024,"2024.04",5,"Statistische Quartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",33.49,32.36,34.61,27.24,25.6,28.53,32.96,31.43,33.8,38.66,36.37,39.37,2960,280,164
2022,"2022.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.37,16.07,16.66,13.76,13.59,14.67,15.41,14.77,16.68,19.13,17.69,19.44,388,143,37
2024,"2024.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.45,17.24,17.65,14.17,14.11,14.62,15.54,14.99,16.54,19.99,19.5,20.65,416,158,34
2022,"2022.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.66,26.6,28.73,22.21,20.69,24.38,28.22,26.7,29.23,32.59,30.44,35.37,2305,245,107
2024,"2024.04",5,"Statistische Quartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",30.28,29.34,31.23,23.69,22.28,25.27,30.59,29.3,31.68,36.62,35.07,37.69,2351,295,166
2022,"2022.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.59,16.39,16.78,13.53,13.28,13.85,15.4,14.82,15.95,19.2,18.66,19.57,300,152,60
2024,"2024.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.16,17.31,19.01,13.45,13.29,14.18,16.19,15.04,19.1,22.46,21.46,23.27,362,144,39
2022,"2022.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",24.46,23.73,25.2,20.29,19.47,21.82,24,23.42,24.94,27.1,25.36,29.12,3103,603,94
2024,"2024.04",5,"Statistische Quartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.1,26.44,27.77,22.24,21.69,23.18,26.56,25.96,27.08,30.33,29.61,31.62,3044,704,148
2022,"2022.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.68,18.56,18.81,16.43,16.14,16.46,17.09,16.97,17.09,20.06,19.93,20.25,189,182,0
2024,"2024.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",20.13,19.96,20.31,17.46,17.45,17.52,18.37,18.31,18.41,21.74,21.65,22.16,180,163,10
2022,"2022.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",34.45,33.31,35.6,27.49,25.11,29.34,35.47,33.04,36.61,40.68,38.72,41.93,2484,418,127
2024,"2024.04",5,"Statistische Quartiere",81,"Seefeld",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",36.88,35.84,37.92,28.5,26.79,30.48,36.98,35.98,38.33,43.25,41.56,44.85,2429,480,183
2022,"2022.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.4,17.31,17.49,14.2,14.19,14.24,15.91,15.9,15.98,18.29,18.13,18.37,249,244,0
2024,"2024.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",19.46,19.38,19.53,15.98,15.92,16.02,18.11,18.09,18.15,21.18,20.86,21.2,245,242,0
2022,"2022.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",33.27,32.14,34.4,26.14,24.68,27.14,33.9,31.92,34.77,40,38.61,42.5,2232,542,117
2024,"2024.04",5,"Statistische Quartiere",82,"Mühlebach",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",34.75,33.82,35.67,26.25,25.58,27.79,35.17,32.88,36.44,43.25,41.66,44.45,2249,618,168
2022,"2022.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.57,16.33,16.8,13.56,13.35,13.89,16.13,15.89,16.15,17.93,17.14,18.02,157,133,0
2024,"2024.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.74,17.58,17.9,14.19,14.19,14.58,16.25,16.21,16.45,19.95,19.53,20.13,160,124,28
2022,"2022.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",27.79,26.65,28.93,20.63,19.09,22.57,27.65,26.63,29.74,33.5,32.22,34.3,1663,160,101
2024,"2024.04",5,"Statistische Quartiere",83,"Weinegg",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",32.17,31.2,33.14,24.88,23.32,26.11,31.32,29.79,33.04,38.16,36.76,40.1,1632,162,161
2022,"2022.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.98,16.76,17.19,13.96,13.7,14.39,16.37,16.11,16.59,19.17,18.79,19.44,3608,2030,99
2024,"2024.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",18.38,18.06,18.7,15.33,14.97,15.91,17.67,17.36,18.08,20.94,20.42,21.29,3499,2059,74
2022,"2022.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",26.38,25.66,27.1,21.67,20.51,22.79,25.89,24.6,26.87,30.26,29,30.79,5263,1040,106
2024,"2024.04",5,"Statistische Quartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",29.08,28.61,29.56,23.08,22.28,23.87,28.2,27.71,28.93,34.29,32.78,34.98,5492,1255,157
2022,"2022.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.87,16.56,17.18,14.38,14.08,14.64,16.29,15.9,16.94,18.72,18.25,19.11,4406,2407,83
2024,"2024.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.79,17.54,18.05,15.41,15.23,15.68,17.13,16.89,17.61,19.45,18.84,19.82,4336,2523,80
2022,"2022.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",26.23,25.61,26.85,22.02,21.19,22.85,25.02,24.41,26.22,29.48,28.57,31.29,9704,1387,139
2024,"2024.04",5,"Statistische Quartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",2,"brutto",28.08,27.64,28.52,23.05,22.23,23.76,27.5,26.82,28.09,32.82,31.78,33.7,9919,2800,194
2022,"2022.04",5,"Statistische Quartiere",101,"Höngg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",16.93,16.57,17.3,14.58,14.38,14.71,15.85,15.7,16.1,18.26,17.9,18.65,2345,1764,59
2024,"2024.04",5,"Statistische Quartiere",101,"Höngg",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",2,"brutto",17.99,17.72,18.26,15.44,15.32,15.66,17.39,17.03,17.64,19.67,19.28,20.1,2320,1779,54
