StichtagDatJahr,StichtagDatMonat,RaumeinheitSort,RaumeinheitLang,GliederungSort,GliederungLang,ZimmerSort,ZimmerLang,GemeinnuetzigSort,GemeinnuetzigLang,EinheitSort,EinheitLang,PreisartSort,PreisartLang,mean,meanl,meanu,qu25,qu25l,qu25u,qu50,qu50l,qu50u,qu75,qu75l,qu75u,Domain,Sample1,Sample2
2024,2024.04,4,Stadtquartiere,74,Witikon,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2327.0,2202.0,2452.0,1600.0,1475.0,1771.0,2025.0,1908.0,2101.0,3120.0,2563.0,3346.0,947,186,47
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1108.0,1075.0,1142.0,860.0,847.0,885.0,1009.0,988.0,1031.0,1292.0,1180.0,1330.0,98,80,0
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1196.0,1173.0,1218.0,906.0,901.0,923.0,1077.0,1064.0,1122.0,1405.0,1341.0,1420.0,93,86,0
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1153.0,1141.0,1165.0,839.0,839.0,846.0,1078.0,1071.0,1085.0,1277.0,1264.0,1284.0,253,235,0
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1214.0,1204.0,1224.0,894.0,892.0,900.0,1122.0,1116.0,1132.0,1337.0,1330.0,1347.0,246,214,24
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1351.0,1339.0,1362.0,1045.0,1040.0,1058.0,1350.0,1345.0,1358.0,1484.0,1476.0,1486.0,244,232,0
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1440.0,1432.0,1448.0,1127.0,1121.0,1133.0,1400.0,1400.0,1408.0,1587.0,1583.0,1589.0,246,227,14
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1882.0,1822.0,1942.0,1413.0,1350.0,1531.0,1891.0,1800.0,1961.0,2280.0,2199.0,2399.0,2213,477,113
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2054.0,2000.0,2109.0,1477.0,1439.0,1540.0,1986.0,1910.0,2050.0,2540.0,2414.0,2639.0,2192,497,176
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2323.0,2237.0,2410.0,1659.0,1560.0,1801.0,2270.0,2137.0,2390.0,2818.0,2688.0,2994.0,2773,472,125
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2568.0,2492.0,2645.0,1769.0,1638.0,1900.0,2464.0,2300.0,2600.0,3207.0,3004.0,3362.0,2751,493,185
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2860.0,2726.0,2995.0,1982.0,1800.0,2160.0,2650.0,2505.0,2900.0,3604.0,3240.0,3901.0,1393,166,99
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2926.0,2819.0,3033.0,2111.0,1880.0,2188.0,2762.0,2618.0,2993.0,3618.0,3436.0,3865.0,1367,176,142
2022,2022.04,4,Stadtquartiere,91,Albisrieden,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,996.0,966.0,1026.0,725.0,681.0,755.0,950.0,900.0,1031.0,1268.0,1210.0,1320.0,838,493,25
2024,2024.04,4,Stadtquartiere,91,Albisrieden,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1077.0,1015.0,1138.0,795.0,759.0,937.0,1077.0,980.0,1141.0,1308.0,1226.0,1371.0,816,497,17
2022,2022.04,4,Stadtquartiere,91,Albisrieden,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,991.0,963.0,1019.0,677.0,661.0,700.0,929.0,899.0,981.0,1167.0,1122.0,1254.0,1764,1006,40
2024,2024.04,4,Stadtquartiere,91,Albisrieden,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1062.0,1037.0,1088.0,734.0,715.0,757.0,981.0,960.0,1036.0,1297.0,1204.0,1364.0,1684,1036,29
2022,2022.04,4,Stadtquartiere,91,Albisrieden,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1442.0,1405.0,1479.0,1149.0,1051.0,1190.0,1525.0,1328.0,1582.0,1733.0,1716.0,1785.0,1006,516,34
2024,2024.04,4,Stadtquartiere,91,Albisrieden,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1533.0,1475.0,1591.0,1203.0,1126.0,1265.0,1575.0,1494.0,1635.0,1810.0,1720.0,1850.0,999,509,28
2022,2022.04,4,Stadtquartiere,91,Albisrieden,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1576.0,1508.0,1645.0,1197.0,1157.0,1291.0,1406.0,1297.0,1500.0,1935.0,1685.0,2062.0,1704,343,37
2024,2024.04,4,Stadtquartiere,91,Albisrieden,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1666.0,1623.0,1708.0,1318.0,1240.0,1380.0,1556.0,1470.0,1589.0,1905.0,1824.0,2050.0,1741,431,63
2022,2022.04,4,Stadtquartiere,91,Albisrieden,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1780.0,1717.0,1843.0,1389.0,1269.0,1469.0,1750.0,1648.0,1825.0,2175.0,1936.0,2236.0,2292,383,34
2024,2024.04,4,Stadtquartiere,91,Albisrieden,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2056.0,1992.0,2121.0,1550.0,1487.0,1632.0,1946.0,1780.0,2055.0,2572.0,2399.0,2686.0,2417,417,52
2022,2022.04,4,Stadtquartiere,91,Albisrieden,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2354.0,2261.0,2446.0,1938.0,1665.0,2000.0,2241.0,2097.0,2366.0,2676.0,2485.0,2818.0,1267,314,29
2024,2024.04,4,Stadtquartiere,91,Albisrieden,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2450.0,2362.0,2539.0,1896.0,1789.0,1980.0,2399.0,2240.0,2474.0,2764.0,2620.0,2935.0,1334,391,40
2022,2022.04,4,Stadtquartiere,92,Altstetten,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,891.0,843.0,938.0,687.0,661.0,711.0,895.0,850.0,922.0,969.0,944.0,1044.0,819,502,21
2024,2024.04,4,Stadtquartiere,92,Altstetten,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,944.0,905.0,983.0,742.0,718.0,795.0,944.0,892.0,987.0,1109.0,1072.0,1215.0,845,531,21
2022,2022.04,4,Stadtquartiere,92,Altstetten,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,997.0,969.0,1025.0,788.0,746.0,829.0,1006.0,935.0,1059.0,1173.0,1148.0,1211.0,2294,1209,34
2024,2024.04,4,Stadtquartiere,92,Altstetten,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1038.0,1007.0,1070.0,847.0,834.0,870.0,1016.0,975.0,1116.0,1234.0,1190.0,1259.0,2233,1244,30
2022,2022.04,4,Stadtquartiere,92,Altstetten,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1298.0,1250.0,1347.0,945.0,922.0,1025.0,1348.0,1277.0,1361.0,1530.0,1488.0,1663.0,1293,695,28
2024,2024.04,4,Stadtquartiere,92,Altstetten,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1355.0,1320.0,1390.0,1075.0,1062.0,1117.0,1374.0,1350.0,1410.0,1592.0,1512.0,1639.0,1258,744,29
2022,2022.04,4,Stadtquartiere,92,Altstetten,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1539.0,1468.0,1610.0,1171.0,1137.0,1253.0,1450.0,1308.0,1555.0,1790.0,1600.0,2080.0,3611,479,41
2024,2024.04,4,Stadtquartiere,92,Altstetten,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1623.0,1577.0,1668.0,1250.0,1210.0,1344.0,1579.0,1449.0,1649.0,2020.0,1865.0,2091.0,3699,1150,64
2022,2022.04,4,Stadtquartiere,92,Altstetten,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1678.0,1596.0,1759.0,1236.0,1200.0,1350.0,1582.0,1500.0,1709.0,2081.0,1794.0,2244.0,4332,628,60
2024,2024.04,4,Stadtquartiere,92,Altstetten,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1886.0,1826.0,1946.0,1450.0,1414.0,1493.0,1821.0,1666.0,1900.0,2210.0,2149.0,2380.0,4414,1150,74
2022,2022.04,4,Stadtquartiere,92,Altstetten,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2161.0,2049.0,2274.0,1772.0,1525.0,1954.0,2191.0,2040.0,2350.0,2669.0,2379.0,2829.0,1761,273,34
2024,2024.04,4,Stadtquartiere,92,Altstetten,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2298.0,2211.0,2386.0,1714.0,1644.0,1878.0,2138.0,2080.0,2298.0,2749.0,2557.0,2964.0,1806,435,54
2022,2022.04,4,Stadtquartiere,101,Höngg,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,906.0,861.0,951.0,700.0,674.0,745.0,852.0,814.0,880.0,1053.0,1035.0,1083.0,516,378,20
2024,2024.04,4,Stadtquartiere,101,Höngg,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,974.0,939.0,1009.0,744.0,717.0,803.0,904.0,857.0,996.0,1148.0,1064.0,1215.0,530,390,17
2022,2022.04,4,Stadtquartiere,101,Höngg,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1117.0,1073.0,1160.0,904.0,852.0,913.0,1090.0,1034.0,1133.0,1310.0,1218.0,1377.0,1012,776,17
2024,2024.04,4,Stadtquartiere,101,Höngg,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1176.0,1153.0,1198.0,987.0,932.0,1020.0,1149.0,1129.0,1162.0,1350.0,1317.0,1415.0,982,781,18
2022,2022.04,4,Stadtquartiere,101,Höngg,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1443.0,1399.0,1487.0,1111.0,1088.0,1152.0,1363.0,1324.0,1400.0,1717.0,1586.0,1746.0,817,609,23
2024,2024.04,4,Stadtquartiere,101,Höngg,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1515.0,1464.0,1566.0,1206.0,1159.0,1265.0,1438.0,1412.0,1465.0,1761.0,1696.0,1828.0,808,614,19
2022,2022.04,4,Stadtquartiere,101,Höngg,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1488.0,1302.0,1673.0,1260.0,1140.0,1384.0,1400.0,1339.0,1520.0,1540.0,1518.0,1899.0,1459,287,29
2024,2024.04,4,Stadtquartiere,101,Höngg,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1534.0,1474.0,1595.0,1322.0,1243.0,1381.0,1489.0,1428.0,1560.0,1719.0,1616.0,1775.0,1463,296,48
2022,2022.04,4,Stadtquartiere,101,Höngg,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1828.0,1698.0,1958.0,1459.0,1300.0,1590.0,1700.0,1605.0,1869.0,2100.0,1910.0,2428.0,2672,608,37
2024,2024.04,4,Stadtquartiere,101,Höngg,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1831.0,1760.0,1902.0,1480.0,1384.0,1560.0,1723.0,1679.0,1850.0,2130.0,1966.0,2282.0,2646,591,55
2022,2022.04,4,Stadtquartiere,101,Höngg,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2223.0,2129.0,2316.0,1740.0,1660.0,1900.0,2077.0,1920.0,2420.0,2600.0,2481.0,2750.0,1776,380,38
2024,2024.04,4,Stadtquartiere,101,Höngg,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2205.0,2119.0,2291.0,1709.0,1627.0,1815.0,2081.0,1946.0,2229.0,2539.0,2362.0,2755.0,1768,380,67
2022,2022.04,4,Stadtquartiere,102,Wipkingen,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,876.0,854.0,897.0,680.0,665.0,705.0,853.0,832.0,887.0,1052.0,971.0,1090.0,699,423,32
2024,2024.04,4,Stadtquartiere,102,Wipkingen,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,958.0,933.0,983.0,733.0,720.0,754.0,915.0,871.0,951.0,1137.0,1051.0,1161.0,716,438,27
2022,2022.04,4,Stadtquartiere,102,Wipkingen,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,986.0,941.0,1030.0,752.0,748.0,772.0,874.0,829.0,952.0,1132.0,1001.0,1231.0,1116,653,23
2024,2024.04,4,Stadtquartiere,102,Wipkingen,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1002.0,968.0,1036.0,800.0,771.0,826.0,940.0,878.0,961.0,1125.0,1047.0,1227.0,1116,643,23
2022,2022.04,4,Stadtquartiere,102,Wipkingen,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1279.0,1239.0,1318.0,942.0,869.0,1019.0,1145.0,1060.0,1232.0,1544.0,1471.0,1639.0,523,262,30
2024,2024.04,4,Stadtquartiere,102,Wipkingen,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1361.0,1328.0,1393.0,1038.0,962.0,1117.0,1303.0,1245.0,1356.0,1601.0,1533.0,1691.0,517,262,29
2022,2022.04,4,Stadtquartiere,102,Wipkingen,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1605.0,1471.0,1738.0,1283.0,1157.0,1348.0,1410.0,1349.0,1686.0,1853.0,1687.0,2124.0,1339,139,37
2024,2024.04,4,Stadtquartiere,102,Wipkingen,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1552.0,1472.0,1632.0,1230.0,1125.0,1324.0,1403.0,1342.0,1600.0,1784.0,1745.0,1883.0,1341,133,52
2022,2022.04,4,Stadtquartiere,102,Wipkingen,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1720.0,1594.0,1845.0,1370.0,1297.0,1436.0,1575.0,1472.0,1751.0,1954.0,1800.0,2085.0,2284,313,43
2024,2024.04,4,Stadtquartiere,102,Wipkingen,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1867.0,1767.0,1966.0,1571.0,1390.0,1749.0,1882.0,1779.0,1926.0,2086.0,1941.0,2303.0,2247,237,54
2022,2022.04,4,Stadtquartiere,102,Wipkingen,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2211.0,2066.0,2356.0,1787.0,1590.0,2003.0,2200.0,2153.0,2420.0,2550.0,2334.0,2850.0,876,116,32
2024,2024.04,4,Stadtquartiere,102,Wipkingen,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2296.0,2159.0,2433.0,1782.0,1540.0,1941.0,2225.0,1982.0,2537.0,2863.0,2558.0,3059.0,859,70,52
2022,2022.04,4,Stadtquartiere,111,Affoltern,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,930.0,908.0,951.0,813.0,804.0,836.0,902.0,891.0,924.0,1006.0,985.0,1025.0,740,421,30
2024,2024.04,4,Stadtquartiere,111,Affoltern,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1008.0,962.0,1054.0,874.0,855.0,902.0,957.0,924.0,999.0,1081.0,1046.0,1136.0,804,426,28
2022,2022.04,4,Stadtquartiere,111,Affoltern,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1200.0,1158.0,1241.0,1011.0,1005.0,1031.0,1124.0,1102.0,1155.0,1290.0,1257.0,1305.0,1547,1049,46
2024,2024.04,4,Stadtquartiere,111,Affoltern,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1257.0,1230.0,1284.0,1066.0,1054.0,1102.0,1209.0,1166.0,1243.0,1368.0,1319.0,1404.0,1589,1024,45
2022,2022.04,4,Stadtquartiere,111,Affoltern,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1382.0,1357.0,1408.0,1143.0,1118.0,1201.0,1363.0,1341.0,1398.0,1513.0,1502.0,1545.0,1452,921,51
2024,2024.04,4,Stadtquartiere,111,Affoltern,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1485.0,1455.0,1516.0,1219.0,1203.0,1276.0,1467.0,1446.0,1498.0,1640.0,1612.0,1679.0,1442,853,46
2022,2022.04,4,Stadtquartiere,111,Affoltern,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1351.0,1258.0,1443.0,1079.0,1041.0,1148.0,1240.0,1150.0,1274.0,1463.0,1330.0,1623.0,1283,331,33
2024,2024.04,4,Stadtquartiere,111,Affoltern,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1436.0,1378.0,1493.0,1183.0,1046.0,1274.0,1440.0,1337.0,1539.0,1717.0,1581.0,1800.0,1266,285,50
2022,2022.04,4,Stadtquartiere,111,Affoltern,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1531.0,1465.0,1596.0,1251.0,1180.0,1350.0,1474.0,1352.0,1561.0,1801.0,1688.0,1950.0,2359,636,37
2024,2024.04,4,Stadtquartiere,111,Affoltern,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1679.0,1604.0,1754.0,1274.0,1240.0,1424.0,1655.0,1560.0,1812.0,2077.0,1911.0,2110.0,2286,550,53
2022,2022.04,4,Stadtquartiere,111,Affoltern,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1837.0,1736.0,1937.0,1518.0,1400.0,1655.0,1800.0,1658.0,1954.0,2140.0,1978.0,2240.0,1482,430,30
2024,2024.04,4,Stadtquartiere,111,Affoltern,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1933.0,1864.0,2003.0,1528.0,1390.0,1688.0,1954.0,1835.0,2090.0,2342.0,2245.0,2398.0,1433,350,47
2022,2022.04,4,Stadtquartiere,115,Oerlikon,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,931.0,894.0,968.0,762.0,757.0,767.0,859.0,850.0,880.0,1014.0,998.0,1090.0,320,220,29
2024,2024.04,4,Stadtquartiere,115,Oerlikon,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1033.0,961.0,1105.0,828.0,818.0,862.0,955.0,935.0,992.0,1144.0,1075.0,1199.0,337,238,13
2022,2022.04,4,Stadtquartiere,115,Oerlikon,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1104.0,1077.0,1132.0,857.0,842.0,861.0,1062.0,1034.0,1125.0,1252.0,1218.0,1395.0,558,413,20
2024,2024.04,4,Stadtquartiere,115,Oerlikon,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1203.0,1176.0,1230.0,924.0,921.0,929.0,1186.0,1162.0,1206.0,1373.0,1325.0,1390.0,591,479,18
2022,2022.04,4,Stadtquartiere,115,Oerlikon,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1273.0,1216.0,1329.0,991.0,970.0,1040.0,1165.0,1147.0,1227.0,1482.0,1411.0,1572.0,463,335,19
2024,2024.04,4,Stadtquartiere,115,Oerlikon,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1439.0,1396.0,1482.0,1228.0,1214.0,1240.0,1404.0,1338.0,1422.0,1572.0,1522.0,1723.0,475,357,17
2022,2022.04,4,Stadtquartiere,115,Oerlikon,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1580.0,1508.0,1653.0,1275.0,1203.0,1350.0,1450.0,1393.0,1498.0,1730.0,1650.0,2009.0,2522,473,46
2024,2024.04,4,Stadtquartiere,115,Oerlikon,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1587.0,1529.0,1645.0,1237.0,1200.0,1360.0,1530.0,1400.0,1600.0,1850.0,1795.0,1988.0,2408,500,64
2022,2022.04,4,Stadtquartiere,115,Oerlikon,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1785.0,1700.0,1870.0,1498.0,1300.0,1605.0,1736.0,1630.0,1801.0,2050.0,1869.0,2240.0,3418,562,46
2024,2024.04,4,Stadtquartiere,115,Oerlikon,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1900.0,1826.0,1974.0,1606.0,1467.0,1678.0,1869.0,1766.0,1970.0,2245.0,2052.0,2350.0,3186,569,63
2022,2022.04,4,Stadtquartiere,115,Oerlikon,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1986.0,1892.0,2080.0,1673.0,1536.0,1720.0,1892.0,1791.0,1973.0,2300.0,2115.0,2397.0,1669,383,44
2024,2024.04,4,Stadtquartiere,115,Oerlikon,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2322.0,2229.0,2415.0,1797.0,1639.0,1945.0,2292.0,2121.0,2447.0,2799.0,2600.0,2989.0,1570,385,52
2022,2022.04,4,Stadtquartiere,119,Seebach,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,989.0,958.0,1020.0,830.0,804.0,842.0,984.0,965.0,997.0,1110.0,1086.0,1135.0,480,369,21
2024,2024.04,4,Stadtquartiere,119,Seebach,2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1047.0,1028.0,1066.0,855.0,842.0,873.0,1053.0,1047.0,1079.0,1177.0,1153.0,1199.0,521,418,19
2022,2022.04,4,Stadtquartiere,119,Seebach,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1070.0,1044.0,1097.0,878.0,851.0,886.0,1018.0,970.0,1066.0,1263.0,1225.0,1298.0,1054,757,23
2024,2024.04,4,Stadtquartiere,119,Seebach,3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1191.0,1168.0,1215.0,934.0,914.0,952.0,1190.0,1105.0,1251.0,1418.0,1398.0,1449.0,1055,818,29
2022,2022.04,4,Stadtquartiere,119,Seebach,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1319.0,1289.0,1349.0,941.0,924.0,1080.0,1363.0,1344.0,1393.0,1591.0,1573.0,1628.0,853,593,36
2024,2024.04,4,Stadtquartiere,119,Seebach,4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1446.0,1430.0,1462.0,1184.0,1145.0,1208.0,1504.0,1492.0,1529.0,1716.0,1709.0,1733.0,849,675,31
2022,2022.04,4,Stadtquartiere,119,Seebach,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1371.0,1318.0,1425.0,1150.0,1056.0,1200.0,1340.0,1251.0,1470.0,1701.0,1570.0,1780.0,1857,377,40
2024,2024.04,4,Stadtquartiere,119,Seebach,2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1525.0,1463.0,1587.0,1222.0,1146.0,1342.0,1504.0,1418.0,1599.0,1759.0,1675.0,1867.0,2024,384,57
2022,2022.04,4,Stadtquartiere,119,Seebach,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1670.0,1609.0,1731.0,1297.0,1250.0,1399.0,1523.0,1480.0,1617.0,1997.0,1898.0,2168.0,3013,603,54
2024,2024.04,4,Stadtquartiere,119,Seebach,3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1756.0,1701.0,1810.0,1345.0,1262.0,1448.0,1700.0,1594.0,1775.0,2061.0,1978.0,2217.0,3030,573,80
2022,2022.04,4,Stadtquartiere,119,Seebach,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2054.0,1973.0,2136.0,1604.0,1500.0,1770.0,1951.0,1860.0,2120.0,2351.0,2310.0,2471.0,1591,398,43
2024,2024.04,4,Stadtquartiere,119,Seebach,4,4 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,2210.0,2093.0,2328.0,1665.0,1546.0,1852.0,2128.0,1999.0,2369.0,2631.0,2500.0,2742.0,1552,322,52
2022,2022.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,874.0,859.0,890.0,672.0,667.0,682.0,812.0,795.0,842.0,1075.0,1054.0,1117.0,1355,962,59
2024,2024.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),2,2 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,920.0,910.0,929.0,752.0,724.0,761.0,887.0,859.0,911.0,1105.0,1090.0,1135.0,1396,952,51
2022,2022.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1005.0,994.0,1015.0,711.0,701.0,730.0,911.0,876.0,943.0,1282.0,1243.0,1326.0,2932,2025,88
2024,2024.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),3,3 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1085.0,1074.0,1096.0,764.0,750.0,766.0,1022.0,1005.0,1045.0,1387.0,1346.0,1419.0,3035,2003,91
2022,2022.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1305.0,1283.0,1327.0,921.0,894.0,1016.0,1245.0,1236.0,1288.0,1613.0,1565.0,1674.0,2104,1302,73
2024,2024.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),4,4 Zimmer,1,Gemeinnützig,1,Wohnung,1,netto,1406.0,1380.0,1432.0,1077.0,996.0,1157.0,1375.0,1337.0,1472.0,1705.0,1666.0,1726.0,2158,1240,73
2022,2022.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1291.0,1228.0,1354.0,1087.0,1043.0,1184.0,1311.0,1255.0,1390.0,1480.0,1443.0,1570.0,1713,426,64
2024,2024.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),2,2 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1332.0,1274.0,1389.0,1160.0,1060.0,1240.0,1312.0,1249.0,1375.0,1535.0,1478.0,1595.0,1626,385,105
2022,2022.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1404.0,1359.0,1449.0,1253.0,1157.0,1325.0,1435.0,1402.0,1450.0,1530.0,1490.0,1586.0,2933,582,93
2024,2024.04,4,Stadtquartiere,129,Schwamendingen (Kreis 12),3,3 Zimmer,2,Nicht gemeinnützig,1,Wohnung,1,netto,1543.0,1502.0,1583.0,1300.0,1212.0,1351.0,1528.0,1466.0,1570.0,1734.0,1680.0,1803.0,2752,504,132
